,Unnamed: 0,movie_name,movie_rank,movie_year,movie_dir,critic_name,critic_org,critic_cn
1692,1692, Pan's Labyrinth ,3,2006,Guillermo Del Toro,Rahul Verma,Freelance film critic,UK
1693,1693, The Lives of Others ,4,2006,Florian Henckel von Donnersmarck,Rahul Verma,Freelance film critic,UK
1694,1694, Four Lions ,5,2010,Christopher Morris,Rahul Verma,Freelance film critic,UK
1695,1695, Amores Perros ,6,2000,Alejandro González Iñárritu,Rahul Verma,Freelance film critic,UK
1696,1696, Gangs of Wasseypur ,7,2012,Anurag Kashyap,Rahul Verma,Freelance film critic,UK
1697,1697, District 9 ,8,2009,Neill Blomkamp,Rahul Verma,Freelance film critic,UK
1698,1698, Lagaan: Once Upon a Time in India ,9,2001,Ashutosh Gowariker,Rahul Verma,Freelance film critic,UK
1699,1699, This Is England ,10,2006,Shane Meadows,Rahul Verma,Freelance film critic,UK
1700,1700, Mulholland Drive ,1,2001,David Lynch,[],Taipei Golden Horse Film Festival,Taiwan
1701,1701, The Assassin ,2,2015,Hou Hsiao-hsien,[],Taipei Golden Horse Film Festival,Taiwan
1702,1702, A Separation ,3,2011,Asghar Farhadi,[],Taipei Golden Horse Film Festival,Taiwan
1703,1703, Moulin Rouge! ,4,2001,Baz Luhrmann,[],Taipei Golden Horse Film Festival,Taiwan
1704,1704, Tropical Malady ,5,2004,Apichatpong Weerasethakul,[],Taipei Golden Horse Film Festival,Taiwan
1705,1705, In the Mood for Love ,6,2000,Wong Kar-wai,[],Taipei Golden Horse Film Festival,Taiwan
1706,1706, Spirited Away ,7,2001,Hayao Miyazaki,[],Taipei Golden Horse Film Festival,Taiwan
1707,1707," 4 Months, 3 Weeks & 2 Days ",8,2007,Cristian Mungiu,[],Taipei Golden Horse Film Festival,Taiwan
1708,1708, Yi Yi: A One and a Two ,9,2000,Edward Yang,[],Taipei Golden Horse Film Festival,Taiwan
1709,1709, Bowling for Columbine ,10,2002,Michael Moore,[],Taipei Golden Horse Film Festival,Taiwan
1710,1710, Shame ,1,2011,Steve McQueen,Stephen Whitty,Freelance film critic,US
1711,1711, There Will Be Blood ,2,2007,Paul Thomas Anderson,Stephen Whitty,Freelance film critic,US
1712,1712, Pan's Labyrinth ,3,2006,Guillermo Del Toro,Stephen Whitty,Freelance film critic,US
1713,1713, The Skin I Live In ,4,2011,Pedro Almodóvar,Stephen Whitty,Freelance film critic,US
1714,1714, Boyhood ,5,2014,Richard Linklater,Stephen Whitty,Freelance film critic,US
1715,1715, The Hurt Locker ,6,2008,Kathryn Bigelow,Stephen Whitty,Freelance film critic,US
1716,1716," 4 Months, 3 Weeks & 2 Days ",7,2007,Cristian Mungiu,Stephen Whitty,Freelance film critic,US
1717,1717, A Separation ,8,2011,Asghar Farhadi,Stephen Whitty,Freelance film critic,US
1718,1718, The Royal Tenenbaums ,9,2001,Wes Anderson,Stephen Whitty,Freelance film critic,US
1719,1719, No Country For Old Men ,10,2007,Joel and Ethan Coen,Stephen Whitty,Freelance film critic,US
1720,1720, No Country For Old Men ,1,2007,Joel and Ethan Coen,Alissa Wilkinson,Christianity Today,US
1721,1721, There Will Be Blood ,2,2007,Paul Thomas Anderson,Alissa Wilkinson,Christianity Today,US
1722,1722, WALL-E ,3,2008,Andrew Stanton,Alissa Wilkinson,Christianity Today,US
1723,1723, Spotlight ,4,2015,Tom McCarthy,Alissa Wilkinson,Christianity Today,US
1724,1724, Once ,5,2007,John Carney,Alissa Wilkinson,Christianity Today,US
1725,1725, The Social Network ,6,2010,David Fincher,Alissa Wilkinson,Christianity Today,US
1726,1726, The Act of Killing ,7,2012,Joshua Oppenheimer,Alissa Wilkinson,Christianity Today,US
1727,1727, Mad Max: Fury Road ,8,2015,George Miller,Alissa Wilkinson,Christianity Today,US
1728,1728, Selma ,9,2014,Ava DuVernay,Alissa Wilkinson,Christianity Today,US
1729,1729, Yi Yi: A One and a Two ,10,2000,Edward Yang,Alissa Wilkinson,Christianity Today,US
1730,1730, Like Someone In Love ,1,2012,Abbas Kiarostami,Jake Wilson,Fairfax Media,Australia
1731,1731, AI: Artificial Intelligence ,2,2001,Steven Spielberg,Jake Wilson,Fairfax Media,Australia
1732,1732, The Story of Marie and Julien ,3,2003,Jacques Rivette,Jake Wilson,Fairfax Media,Australia
1733,1733, The Deep Blue Sea ,4,2011,Terence Davies,Jake Wilson,Fairfax Media,Australia
1734,1734, Film socialisme ,5,2010,Jean-Luc Godard,Jake Wilson,Fairfax Media,Australia
1735,1735, The Tree of Life ,6,2011,Terrence Malick,Jake Wilson,Fairfax Media,Australia
1736,1736, Blissfully Yours ,7,2002,Apichatpong Weerasethakul,Jake Wilson,Fairfax Media,Australia
1737,1737, Be Kind Rewind ,8,2008,Michel Gondry,Jake Wilson,Fairfax Media,Australia
1738,1738, Frontier of Dawn ,9,2008,Philippe Garrel,Jake Wilson,Fairfax Media,Australia
1739,1739, I Don't Want to Sleep Alone ,10,2006,Tsai Ming-liang,Jake Wilson,Fairfax Media,Australia
1740,1740, Mulholland Drive ,1,2001,David Lynch,Stephanie Zacharek,Time Magazine,US
1741,1741, Kings and Queen ,2,2004,Arnaud Desplechin,Stephanie Zacharek,Time Magazine,US
1742,1742, Yi Yi: A One and a Two ,3,2000,Edward Yang,Stephanie Zacharek,Time Magazine,US
1743,1743, Oldboy ,4,2003,Park Chan-wook,Stephanie Zacharek,Time Magazine,US
1744,1744, Antichrist ,5,2009,Lars von Trier,Stephanie Zacharek,Time Magazine,US
1745,1745, Children of Men ,6,2006,Alfonso Cuarón,Stephanie Zacharek,Time Magazine,US
1746,1746, Lost in Translation ,7,2003,Sofia Coppola,Stephanie Zacharek,Time Magazine,US
1747,1747, Femme Fatale ,8,2002,Brian De Palma,Stephanie Zacharek,Time Magazine,US
1748,1748, Casino Royale ,9,2006,Martin Campbell,Stephanie Zacharek,Time Magazine,US
1749,1749, Blue Is the Warmest Color ,10,2013,Abdellatif Kechiche,Stephanie Zacharek,Time Magazine,US
1750,1750, In the Mood for Love ,1,2000,Wong Kar-wai,Chadi Zeneddine,Doha Film Institute,Qatar
1751,1751, The Tree of Life ,2,2011,Terrence Malick,Chadi Zeneddine,Doha Film Institute,Qatar
1752,1752, A Prophet ,3,2009,Jacques Audiard,Chadi Zeneddine,Doha Film Institute,Qatar
1753,1753, Amélie ,4,2001,Jean-Pierre Jeunet,Chadi Zeneddine,Doha Film Institute,Qatar
1754,1754, Spirited Away ,5,2001,Hayao Miyazaki,Chadi Zeneddine,Doha Film Institute,Qatar
1755,1755, Brokeback Mountain ,6,2005,Ang Lee,Chadi Zeneddine,Doha Film Institute,Qatar
1756,1756, Talk to Her ,7,2002,Pedro Almodóvar,Chadi Zeneddine,Doha Film Institute,Qatar
1757,1757, Mulholland Drive ,8,2001,David Lynch,Chadi Zeneddine,Doha Film Institute,Qatar
1758,1758, Eternal Sunshine of the Spotless Mind ,9,2004,Michel Gondry,Chadi Zeneddine,Doha Film Institute,Qatar
1759,1759, Amour ,10,2012,Michael Haneke,Chadi Zeneddine,Doha Film Institute,Qatar
1760,1760," Spring, Summer, Fall, Winter…and Spring ",1,2003,Kim Ki-duk,Raymond Zhou,China Daily,China
1761,1761, The Hours ,2,2002,Stephen Daldry,Raymond Zhou,China Daily,China
1762,1762, The Sun Also Rises ,3,2007,Jiang Wen,Raymond Zhou,China Daily,China
1763,1763, A Separation ,4,2011,Asghar Farhadi,Raymond Zhou,China Daily,China
1764,1764," Lust, Caution ",5,2007,Ang Lee,Raymond Zhou,China Daily,China
1765,1765, The Lives of Others ,6,2006,Florian Henckel von Donnersmarck,Raymond Zhou,China Daily,China
1766,1766, Still Life ,7,2006,Jia Zhangke,Raymond Zhou,China Daily,China
1767,1767, Birdman ,8,2014,Alejandro González Iñárritu,Raymond Zhou,China Daily,China
1768,1768, Infernal Affairs ,9,2002,Andrew Lau and Alan Mak,Raymond Zhou,China Daily,China
1769,1769, City of God ,10,2002,Fernando Meirelles and Kátia Lund,Raymond Zhou,China Daily,China
